stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total
ST-652,1516. 우이초등학교 후문 옆,1,0,37.63858795,127.01590729,1
ST-654,1518. 수유2동은행빌딩 앞,7,1,37.64308548,127.01616669,8
ST-651,1519. 장미원시장 건너편,7,0,37.64545059,127.01561737,7
ST-650,1520. 수유중앙시장,15,0,37.63986206,127.022789,15
ST-647,1525. 미아동 복합청사,4,0,37.62714005,127.02669525,4
ST-1100,1526. 강북종합시장 앞,16,0,37.64173889,127.02462769,16
ST-1101,1527. 미아역 1번 출구 뒤,2,0,37.62733459,127.02605438,2
ST-1102,1528. 삼각산동 주민센터,7,0,37.61503601,127.02069855,7
ST-1103,1529. 미아동 한국전력공사,12,1,37.63018036,127.02490997,13
ST-1104,1530. 광산사거리,5,0,37.64355087,127.0223465,5
ST-1105,1531. 미아사거리 1번 출구,26,0,37.61395645,127.03025055,26
ST-1106,1532. 번3동 주민센터 교차로,18,1,37.62635422,127.0474472,19
ST-1107,"1533. 번동 주공3, 4단지 교차로",5,3,37.62991714,127.04091644,8
ST-1109,1535. 효성인텔리안 앞,10,0,37.6362915,127.02337646,10
ST-1110,1536. 번동 두산위브 101동 옆,0,0,37.63626099,127.03217316,0
ST-1387,1537. 북한산 우이역,2,0,37.66366577,127.01242828,2
ST-1388,1538. 솔밭공원역,2,0,37.65615845,127.01313782,2
ST-1389,1539. 4.19민주묘지역,10,0,37.64967346,127.01345062,10
ST-1390,1540. 가오리역,13,0,37.64167023,127.01688385,13
ST-1391,1541. 삼양역,1,0,37.62652969,127.01805878,1
ST-1392,1542. 삼양사거리역,2,0,37.62155151,127.02037048,2
ST-1423,1543. 수유1동 주민센터,0,0,37.63018799,127.01773834,0
ST-1665,1546. 송천동우체국,8,2,37.61545944,127.02970123,10
ST-1724,1547. 꿈의숲 롯데캐슬,2,0,37.61775208,127.03570557,2
ST-1725,1548. 북서울 꿈의숲 서문,12,2,37.62268829,127.03781128,14
ST-2123,1550.삼각산아이원아파트(105동 옆),0,0,37.61522293,127.01850891,0
ST-2124,1551.4.19탑 앞,1,1,37.64686203,127.00881195,2
ST-2125,1552. 강북구청사거리,16,0,37.63920212,127.02723694,16
ST-2126,1553.서울북부고용노동지청,1,0,37.63520432,127.03396606,1
ST-2127,1554.번동사거리,4,0,37.63539124,127.03455353,4
ST-2129,1557.신창교,11,1,37.63238144,127.03930664,12
ST-2130,1558.강북문화정보도서관,11,0,37.62552643,127.037323,11
ST-2132,1560. 도봉세무서 앞,10,1,37.6198082,127.02852631,11
ST-2133,1564.4.19민주묘지역 1번출구,15,0,37.64959717,127.01384735,15
ST-2134,1565.수유사거리,7,0,37.63561249,127.022995,7
ST-2136,1568.4.19민주묘지 입구사거리,1,0,37.64793396,127.01457214,1
ST-2137,1569.수유역2번출구,9,0,37.63796997,127.02590179,9
ST-2401,1571.북서울 꿈의 숲 입구,11,0,37.62673187,127.03877258,11
ST-2402,1572. 우이동 먹거리마을,3,0,37.66446304,127.01184082,3
ST-2403,1573.현대성우아파트 옆,12,0,37.61666489,127.02210999,12
ST-2405,1574.송중초등학교 옆,8,2,37.61669922,127.03049469,10
ST-600,1601. 석계역 문화광장 내 자전거 보관소,10,1,37.61518097,127.06464386,11
ST-913,1602. 광운대역 앞,19,2,37.62266159,127.06189728,21
ST-866,1605. 헬스케어,17,1,37.63162231,127.06161499,18
ST-602,1606. 태릉입구역 3번출구 ,11,0,37.61917114,127.07492828,11
ST-735,1608. 공릉역 1번 출구 앞,5,0,37.62661362,127.07275391,5
ST-603,1610. 화랑대역 2번출구 앞,20,0,37.62036896,127.08364105,20
ST-604,1611. 과기대 입구(우),18,1,37.62994003,127.07655334,19
ST-605,1616. 하계2동 공항버스정류장 옆,0,4,37.63510895,127.06832886,4
ST-736,1619. 중계동 하나프라자빌딩 앞(중1-1),4,0,37.64902115,127.07640839,4
ST-867,1620. 중계동 노원구민체육센터 옆(중1-2),3,1,37.64820862,127.07022095,4
ST-914,1625. 상계역 3번출구,2,0,37.65999985,127.07296753,2
ST-915,1627. 수락산역 4번출구,7,1,37.67694092,127.05509949,8
ST-868,1628. 노일초등학교 앞,5,0,37.67361832,127.05525208,5
ST-869,1630. 수연빌딩 앞,8,1,37.67625046,127.05550385,9
ST-608,1634. 당고개공원 대여소,0,0,37.66846085,127.07714844,0
ST-609,"1635. 상계3,4동 주민센터 대여소",16,0,37.67271042,127.0831604,16
ST-610,1636. 상계주공2단지 버스정류장 옆,8,1,37.64921188,127.06176758,9
ST-611,1637. KT 전화국 버스정류장 옆,5,0,37.65470123,127.06340027,5
ST-612,1639. 희성오피앙,3,0,37.68031311,127.05506897,3
ST-971,1640. 한내근린공원 북측,15,1,37.62386322,127.06848907,16
ST-970,1641. 한내근린공원 남측,6,2,37.62155533,127.06951141,8
ST-964,1642. 서울여대 남문,9,0,37.62531662,127.08813477,9
ST-1111,1643. 태릉입구역 8번출구,27,2,37.61736679,127.07521057,29
ST-1114,1646. 삼육대 입구,26,1,37.63848877,127.10790253,27
ST-1118,1650. 중계근린공원내,8,2,37.63957977,127.06510162,10
ST-1119,1651. 상계동 우방유쉘아파트 앞,10,2,37.67237473,127.05599213,12
ST-1120,1652. 파르코 앞,10,0,37.68000031,127.05558014,10
ST-1121,1653. 노원역1번출구,33,0,37.65620041,127.06362152,33
ST-1122,1654. 당고개입구 오거리,0,0,37.66379166,127.07544708,0
ST-1123,1655. 공릉1단지아파트,10,1,37.63111115,127.07015991,11
ST-1124,1656. 중앙하이츠 아파트 입구,6,0,37.65501785,127.06750488,6
ST-1125,1657. 노원구청 ,35,0,37.65404892,127.05732727,35
ST-1127,1659. 중계동 을지중학교,1,0,37.65032959,127.07160187,1
ST-1128,1660. 서울시립과학관,9,0,37.64207077,127.07662201,9
ST-1278,1661. 당현천근린공원,5,1,37.64963913,127.06560516,6
ST-1279,1662. 노원역7번출구,24,1,37.65421677,127.05921173,25
ST-1280,1663. 동해문화예술관앞,42,1,37.61938095,127.0578537,43
ST-1282,1665. 양지근린공원앞,9,2,37.64699554,127.07640076,11
ST-1283,1666. 노원소방서인근,19,0,37.65578079,127.07177734,19
ST-1284,1667. 중계중학교,3,0,37.65449905,127.0743866,3
ST-1285,1668. 중계역 6번출구,11,0,37.64556503,127.06334686,11
ST-1286,1669. 중계역 3번출구,17,1,37.64352798,127.06522369,18
ST-1287,1670. 노원경찰서교차로,12,0,37.64340973,127.07183838,12
ST-1288,1671. 인덕대학교,10,3,37.62934875,127.05482483,13
ST-1289,1672. 상계동수락리버시티,3,1,37.68859863,127.05340576,4
ST-1291,1674. 서울북부고용센터앞,16,1,37.65354919,127.05808258,17
ST-1348,1675. 월계문화체육센터,3,1,37.62694168,127.05513,4
ST-1349,1677. 육군사관학교  앞,19,0,37.62316513,127.09049988,19
ST-1394,1678. 성서대학교 밀알관,17,0,37.6484375,127.0644455,17
ST-1395,1679. 삼육대 도서관,1,1,37.6428299,127.10666656,2
ST-1396,1680. 삼육대 제3과학관,7,0,37.64265442,127.10838318,7
ST-1425,1681. 현대6차 아파트,11,1,37.64580154,127.08226013,12
ST-1426,1682. 중계종합사회복지관 교차로,1,0,37.65745544,127.07554626,1
ST-1473,1683. 노원문화예술회관,2,0,37.65045929,127.08088684,2
ST-1474,1684. 태릉입구역 5번출구,12,2,37.61832047,127.07563019,14
ST-1475,1685. 불암고등학교 앞 횡단보도,17,0,37.64818954,127.08048248,17
ST-1476,1686. 상계주공10단지 종합상가 앞,4,0,37.66114044,127.05805206,4
ST-1639,1688. 마들역 7번출구,0,3,37.66566086,127.05729675,3
ST-1640,1689. 마들역 3번출구,9,1,37.66524887,127.05789185,10
ST-1641,1690. 도봉운전면허시험장 버스정류장 옆,11,0,37.6577301,127.05931091,11
ST-1642,1691. 노원정보도서관,1,0,37.66070938,127.06533051,1
ST-1672,1692. 온곡초교 교차로,29,0,37.66418839,127.06600952,29
ST-1740,1693. 원자력 병원,17,0,37.62818909,127.08210754,17
ST-2062,1696.수락리버시티4단지,0,0,37.68645096,127.05283356,0
ST-2063,1697.상계주공2단지 219동,10,0,37.65024948,127.05715179,10
ST-613,1702. 녹천역 1번출구 앞,26,0,37.64582062,127.05042267,26
ST-657,1703. 도봉산광역환승센터앞 ,8,1,37.68972015,127.04519653,9
ST-614,1705. 도봉구청 정문앞,24,0,37.66922379,127.04651642,24
ST-916,1706. 방학동우체국 건너편,4,0,37.66566467,127.0426712,4
ST-615,1707. 도봉구민회관,4,0,37.65446091,127.03851318,4
ST-658,1708. 도봉보건소사거리,5,0,37.65682983,127.03984833,5
ST-616,1709. 쌍문역4번출구 주변,21,0,37.65012741,127.03534698,21
ST-1129,1713. 쌍문동 이안아파트 앞,5,0,37.65165329,127.02848816,5
ST-1130,1714. 도봉문화정보도서관 삼거리,4,1,37.64463043,127.04460907,5
ST-1131,1715. 서울특별시교육청도봉도서관,30,1,37.65317917,127.01278687,31
ST-1132,1716. 창동역 1번출구 건너편,10,0,37.65420151,127.05072784,10
ST-1135,1719. 신도봉사거리 버스정류장,8,1,37.67328262,127.04399109,9
ST-1136,1720. 도봉구청 옆(중랑천변),49,1,37.66867065,127.04798126,50
ST-1137,1721. 창동역 2번출구 ,22,1,37.65301514,127.04699707,23
ST-1292,1722. 창동청소년수련관,9,2,37.65779877,127.05004883,11
ST-1293,1723. 방학동학마을도서관,8,0,37.66207886,127.02771759,8
ST-1295,1725. 창1동주민센터,12,0,37.6475029,127.04331207,12
ST-1296,1726. 삼익세라믹아파트교차로,8,0,37.65858841,127.03520966,8
ST-1297,1727. 서울도봉초등학교인근,11,0,37.67867661,127.04076385,11
ST-1434,1728. 서울북부지방법원,17,0,37.67771912,127.04681396,17
ST-1461,1729. 도봉한신아파트 버스정류장,5,3,37.68400955,127.04579163,8
ST-1462,1730. 도봉산역 교차로 앞,10,0,37.68759155,127.04550171,10
ST-1463,1731. 도봉고등학교 맞은편,2,1,37.6876297,127.04221344,3
ST-1464,1732. 방학역사거리,18,0,37.66759872,127.04299927,18
ST-1465,1733. 방학사거리 (봄마당 앞),9,0,37.66297913,127.04193878,9
ST-1466,1734. 쌍문현대1차아파트 108동 앞,9,0,37.65814972,127.03266907,9
ST-1467,"1735. 도봉역 1,2번 출구사이 건너편",5,0,37.67911911,127.04498291,5
ST-1468,1736. 버스정류장 앞,11,0,37.65224075,127.0370636,11
ST-1469,1737. 신창시장,17,2,37.63970184,127.03883362,19
ST-1470,1738. 창동주공17단지 상가앞,10,2,37.6463089,127.052742,12
ST-1638,1741. 제일강산수산입구,2,0,37.64519882,127.03298187,2
ST-1726,1742. 북한산 코오롱 하늘채,4,0,37.64889145,127.02301788,4
ST-2088,1743.창동19단지아파트 관리사무소앞,18,0,37.65039062,127.05219269,18
ST-2089,1744.도봉소방서 옆,16,0,37.66480255,127.04302979,16
ST-2094,1749. ESA아파트 상가 앞,6,0,37.66627121,127.04598999,6
ST-2095,1750. 창포원 남쪽 입구,10,0,37.68826675,127.04889679,10
ST-2096,1751. 창원초등학교 교차로,1,3,37.6521225,127.04170227,4
ST-2097,1752. 창동 주공 4단지 입구 옆,4,1,37.64548111,127.04857635,5
ST-2099,1754. 창동시장입구 사거리,1,0,37.64689636,127.03343201,1
ST-2101,1756.서울북부광역등기국,9,0,37.65148544,127.04431915,9
ST-2102,1757.솔밭공원역 1번출구 앞,1,0,37.65568542,127.01338196,1
ST-2103,1758.솔밭공원역 1번출구 주변,3,0,37.65727997,127.0137558,3
ST-2104,1759.서울북부지방법원 앞,7,0,37.67721939,127.04863739,7
ST-2106,1761.방학중학교 앞,4,1,37.66562271,127.03108978,5
ST-2107,1762.북한산 한신휴플러스APT앞,1,0,37.65533829,127.04241943,1
ST-2110,1765.쌍문역 1번출구 주변,9,0,37.64966965,127.03561401,9
ST-2112,1767.방학초등학교 앞,14,2,37.66250992,127.03327942,16
ST-2113,1768.신동아타워 버스정류소,8,2,37.66208267,127.02874756,10
ST-2115,1770.도봉한신아파트 주변,0,0,37.68473816,127.0500412,0
ST-2116,1771.성원APT버스정류소,9,0,37.65796661,127.03009033,9
ST-2117,1772.시립도봉노인복지관 버스정류소,1,0,37.65805054,127.03575897,1
ST-2119,1774.정의여중고 버스정류소,5,0,37.65134811,127.034729,5
ST-2120,1775.신원리베르텔 앞,11,0,37.65128708,127.04554749,11
ST-619,1804. 독산역 2번출구 자전거주차장,3,1,37.46652985,126.88871765,4
ST-620,1805. 서울디지털운동장 앞,38,0,37.48228836,126.87776947,38
ST-621,1806. 에이스하이엔드타워9차 앞,51,0,37.48621368,126.87863922,51
ST-622,1808. 에이스하이엔드타워8차 앞,36,0,37.47320938,126.8849411,36
ST-623,1809. LG전자 별관동(호서대 벤처타워 맞은편),45,0,37.47077942,126.88515472,45
ST-624,1812. 갑을그레이트밸리 앞,35,2,37.47903061,126.88729858,37
ST-625,1814. 두산위브아파트 옆 상가건물 앞,0,1,37.47422028,126.89412689,1
ST-642,1819. 금천구청 앞 자전거거치대,10,3,37.45647812,126.89592743,13
ST-628,1820. 신한은행 시흥대로금융센터지점,8,1,37.4433403,126.90335846,9
ST-629,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,9,1,37.45145798,126.90211487,10
ST-630,1822. 서울 시흥동우체국 앞,0,0,37.45299149,126.90090942,0
ST-631,1823. 상신정비공업 앞,17,0,37.4589119,126.89859009,17
ST-632,1824. 독산근린공원 입구,6,0,37.46455002,126.88372803,6
ST-633,1825. 한신아파트 앞 육교 아래,24,0,37.45470047,126.89105225,24
ST-634,1826. 한신코아 앞,0,1,37.45684052,126.88834381,1
ST-660,1827. 독산보도육교 앞 자전거 보관소,1,1,37.45672607,126.89306641,2
ST-635,1828. 한양수자인아파트 앞,4,5,37.47531891,126.89888763,9
ST-636,1829. 홈플러스 금천점 앞,3,1,37.4691391,126.89720154,4
ST-637,1830. 빅마켓 금천점 앞,2,0,37.4702301,126.89507294,2
ST-638,1831. 한국전력 구로금천지사 앞,8,1,37.47249985,126.89795685,9
ST-639,1833. 독산역 1번출구 A,14,1,37.46654129,126.89028168,15
ST-640,1834. 월드메르디앙 벤처센터 2차,42,0,37.47908401,126.87904358,42
ST-641,1835. STX V타워,6,0,37.47706985,126.88442993,6
ST-661,1836. 금천구립 독산도서관,8,0,37.46740341,126.90814209,8
ST-1140,1839. 수출의 다리 아래,26,0,37.47743607,126.88615417,26
ST-1141,1840. 솔브레인이엔지 뒤편,35,2,37.47555161,126.88845825,37
ST-1142,1841. 가산동 주민센터,1,1,37.4769516,126.89186859,2
ST-1143,1842. 한울중학교,2,0,37.46257401,126.90686035,2
ST-1144,1843. 독산고등학교,14,1,37.47709656,126.91113281,15
ST-1146,1845. 롯데캐슬골드파크1차 서문,1,0,37.460289,126.89218903,1
ST-1147,1846. 롯데캐슬골드파크1차 동문,1,2,37.46017075,126.89604187,3
ST-1148,1847. 독산주공 14단지 버스정류소,1,1,37.46093369,126.88716888,2
ST-1149,1848. 벽산 디지털밸리 5차,60,4,37.4762764,126.88539124,64
ST-1276,1849. 대륭포스트타워5차,20,0,37.48135376,126.88694,20
ST-1277,1850. 코오롱테크노밸리,16,0,37.48015976,126.8863678,16
ST-1403,1851. 가산디지털단지 9번출구 인근,19,0,37.48123169,126.88148499,19
ST-1534,1853. 서울디자인직업전문학교 앞,12,0,37.47248077,126.89586639,12
ST-1535,1854. 가산아네스트 오피스텔 앞,25,1,37.47817993,126.89740753,26
ST-1536,1855. 성지아파트 옆 도로변,15,1,37.45132065,126.89762115,16
ST-1537,1856. 모두의학교,7,1,37.47840881,126.90737152,8
ST-1538,1857. 주공14단지,1,0,37.46055984,126.88709259,1
ST-1648,"1858. 500번,507번 버스 종점 앞",14,0,37.43727112,126.90268707,14
ST-1734,1859. 대륭테크노타운 18차,29,0,37.4679985,126.88684082,29
ST-1932,1861.IBK기업은행 석수역 지점 앞,3,0,37.4369812,126.90329742,3
ST-1933,1862.스타즈호텔독산 빌딩 앞,8,2,37.46134567,126.89758301,10
ST-1934,1863.위너스 스포츠클럽 골프연습장옆,6,0,37.46053696,126.89860535,6
ST-1935,1864.산호시티빌 옆,24,0,37.45652008,126.89955139,24
ST-1936,1865.금천구청앞(M빌딩),3,1,37.45633316,126.89645386,4
ST-1937,1866.서울안천초등학교 옆,3,0,37.45777893,126.88942719,3
ST-1938,1867.대륭포스트타워6차 앞,81,2,37.48088837,126.88380432,83
ST-1939,1868.우리은행 시흥남자동화점 앞,1,0,37.44785309,126.90288544,1
ST-1940,1869.롯데캐슬골드파크3차 301동 앞,19,1,37.45901871,126.89671326,20
ST-1941,1870.독산3동주민센터 앞,10,0,37.47507095,126.90335846,10
ST-662,1901. 신도림동주민센터 앞,0,0,37.50733185,126.87973022,0
ST-663,1904. 도림천역 1번 출구 앞,6,1,37.51424026,126.88287354,7
ST-664,1906. 신도림역 1번 출구 앞,12,0,37.50971985,126.89009857,12
ST-665,1907. 구일우성(아) 육교 밑,5,1,37.48963165,126.87625885,6
ST-666,1908. 해원리바파크 육교 밑,3,0,37.49528503,126.87216187,3
ST-667,1910. 낙원교회 맞은편,15,0,37.49750519,126.88437653,15
ST-668,1911. 구로디지털단지역 앞,10,1,37.48493958,126.90132141,11
ST-669,1912. 한신휴아파트 앞,16,7,37.48880005,126.89066315,23
ST-918,1914. 대림역4번출구,3,0,37.49440384,126.89444733,3
ST-671,1916. 구로중학교앞,5,0,37.49414062,126.88998413,5
ST-673,1920. 서울미래초등학교 사거리,12,0,37.50437927,126.88829803,12
ST-674,1924. 삼부르네상스파크빌,12,0,37.47874069,126.89509583,12
ST-919,1925. 동양미래대학교 정문 옆,39,1,37.49988937,126.86769867,40
ST-675,1928. 고척스카이돔구장 광장,11,0,37.49946976,126.86840057,11
ST-676,1929. 고척근린공원 고척도서관 앞,5,1,37.5038147,126.85195923,6
ST-677,1930. 개봉지구대 개봉치안센터,2,0,37.49768448,126.85372925,2
ST-920,1931. 개봉역2번출구 A,12,3,37.49499512,126.85825348,15
ST-678,1933. 개봉푸르지오아파트 상가,22,1,37.50170517,126.84728241,23
ST-870,1936. 개봉역 1번 출구 자전거보관서쪽,6,0,37.49428177,126.85921478,6
ST-679,1937. 한진아파트 입구,0,0,37.4860611,126.85201263,0
ST-871,1941. 오류동역 2번출구,29,3,37.49367142,126.84370422,32
ST-872,1943. 온수역 북측,3,2,37.49279022,126.82452393,5
ST-873,1946. 구로역 광장,17,1,37.50311661,126.88038635,18
ST-874,1951. 천왕이펜하우스 4단지 후문,3,1,37.48070526,126.83895874,4
ST-875,1952. 천왕연지타운2단지 앞,20,2,37.48210526,126.84572601,22
ST-876,1953. 천왕역 4번출구 뒤,6,0,37.48638535,126.83921051,6
ST-936,1955. 디지털입구 교차로,30,1,37.48288345,126.90103912,31
ST-1218,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),7,0,37.51000977,126.88204956,7
ST-1219,1957. 구일고등학교 정문 ,0,1,37.49340057,126.87432861,1
ST-1220,1958. 강서수도사업소민원센터,30,4,37.49578094,126.89012146,34
ST-1221,1959. 구로구의회 앞,9,2,37.49645615,126.8895874,11
ST-1222,1960. 구로거리공원 동측(신도림역 방면),5,3,37.50284958,126.88948059,8
ST-1223,1961. 신도림테크노근린공원,53,1,37.50818253,126.89133453,54
ST-1224,1962. 가리봉동주민센터,41,0,37.48160172,126.89279938,41
ST-1226,1964. 원메디타운 앞,26,1,37.49789047,126.86450195,27
ST-1227,1965. 삼환로즈빌아파트 105동 옆,32,0,37.49724197,126.85912323,32
ST-1228,1966. 한마을아파트 정문상가,26,1,37.49649811,126.86309814,27
ST-1229,1967. 참새공원(백곡경노당),11,1,37.5051384,126.84433746,12
ST-1230,1968. 동인오피스텔 건너편 소공원,0,0,37.49848175,126.84750366,0
ST-1231,1969. 궁동생태공원,5,2,37.50190353,126.82896423,7
ST-1233,1971. 오정초교 앞 보도육교,0,0,37.49072266,126.82639313,0
ST-1235,1973. 오리로와 서해안도로 교차로 앞,2,0,37.48859787,126.83649445,2
ST-1236,1974. 신도림2차e편한세상아파트 203동 앞,14,2,37.50518036,126.88253784,16
ST-1237,1975. 대림역 1번 출입구 밑,1,0,37.49256516,126.8947525,1
ST-1238,1976. 남구로역 5번 출입구 앞,16,1,37.48567963,126.88670349,17
ST-1239,1977. 천왕역 1번 출입구 앞,10,0,37.48620987,126.83882141,10
ST-1243,1981. 천왕지구삼거리 앞,6,0,37.47943115,126.84269714,6
ST-1273,1983. 구로동롯데아파트,6,0,37.50254822,126.88388062,6
ST-1274,1984. 구로구청,26,3,37.49526596,126.88847351,29
ST-1275,1985. 구로도서관,7,0,37.49851608,126.89199066,7
ST-1521,1986. 태평양물산,82,0,37.48485947,126.89518738,82
ST-1522,1987. 개봉아이파크아파트 앞,0,0,37.49034119,126.8609314,0
ST-1523,1988. 고척LIGA아파트 앞,10,1,37.50605011,126.86078644,11
